season,round,circuitId,race_date,driver,finish_pos,fastest_lap,Q1,Q2,Q3,avg_temp,precip_mm,length_km,corners,laps,team,made_Q2,made_Q3,grid_position,leak_proof_weighted_mean,leak_proof_weighted_podium_rate,leak_proof_current_mean,leak_proof_current_podium_rate,leak_proof_current_wins_rate,leak_proof_recent_form,leak_proof_consistency,leak_proof_peak_performance,leak_proof_career_mean,leak_proof_career_podium,leak_proof_last3_fin,leak_proof_points_rate,leak_proof_team_mean,leak_proof_team_podium_rate,leak_proof_circuit_mean_norm,leak_proof_circuit_podium_norm
2025,6,miami,2025-05-04,alonso,15,91.287,87.604,,,26.0,2.0,5.41,19.0,57.0,aston_martin,0,0,16.0,14.03310344827586,0.0,14.2,0.0,0.0,8.666666666666666,16.96688583694724,16.0,10.862068965517242,0.0,12.333333333333334,0.4827586206896552,12.017543859649123,0.0,3.9399999999999995,-0.1575
2025,6,miami,2025-05-04,antonelli,6,90.795,87.077,86.606,86.271,26.0,2.0,5.41,19.0,57.0,mercedes,1,1,3.0,6.6,0.0,6.6,0.0,0.0,13.333333333333332,18.39231903791894,17.0,6.6,0.0,7.666666666666667,0.8,6.264705882352941,0.20588235294117646,-3.66,-0.1575
2025,6,miami,2025-05-04,bearman,19,92.68,87.999,,,26.0,2.0,5.41,19.0,57.0,haas,0,0,19.0,10.975,0.0,11.0,0.0,0.0,10.0,18.609542781331214,14.0,10.5,0.0,11.0,0.625,12.352941176470589,0.029411764705882353,0.7400000000000002,-0.1575
2025,6,miami,2025-05-04,bortoleto,18,92.328,87.343,87.151,,26.0,2.0,5.41,19.0,57.0,kick_sauber,1,0,13.0,17.0,0.0,17.0,0.0,0.0,2.666666666666668,19.0,7.0,17.0,0.0,18.333333333333332,0.0,12.193548387096774,0.0,6.74,-0.1575
2025,6,miami,2025-05-04,gasly,13,91.159,87.71000000000001,,,26.0,2.0,5.41,19.0,57.0,alpine,0,0,17.0,10.416666666666666,0.002,10.333333333333334,0.0,0.0,10.666666666666666,16.650670549766705,18.0,12.0,0.04,10.333333333333334,0.4,12.212121212121213,0.030303030303030304,0.07333333333333414,-0.1575
2025,6,miami,2025-05-04,hadjar,11,90.971,87.301,86.987,,26.0,2.0,5.41,19.0,57.0,rb,1,0,11.0,10.5,0.0,10.5,0.0,0.0,10.666666666666666,18.918334000533868,13.0,10.5,0.0,10.333333333333334,0.5,13.0,0.0,0.2400000000000002,-0.1575
2025,6,miami,2025-05-04,hamilton,8,90.562,87.279,87.006,,26.0,2.0,5.41,19.0,57.0,ferrari,1,0,12.0,7.213425925925925,0.009259259259259259,7.25,0.0,0.0,14.666666666666668,17.327122587122123,20.0,6.518518518518518,0.18518518518518517,6.333333333333333,0.9259259259259259,5.527272727272727,0.34545454545454546,-3.01,-0.1575
2025,6,miami,2025-05-04,hulkenberg,14,91.015,87.473,,,26.0,2.0,5.41,19.0,57.0,kick_sauber,0,0,15.0,13.150961538461537,0.0,13.25,0.0,0.0,5.666666666666666,17.529464683277897,15.0,11.26923076923077,0.0,15.333333333333334,0.4230769230769231,12.193548387096774,0.0,2.99,-0.1575
2025,6,miami,2025-05-04,lawson,17,91.77,87.444,87.363,,26.0,2.0,5.41,19.0,57.0,rb,1,0,14.0,14.375454545454545,0.0,14.4,0.0,0.0,6.0,18.018237251069582,12.0,13.909090909090908,0.0,15.0,0.18181818181818182,13.0,0.0,4.140000000000001,-0.1575
2025,6,miami,2025-05-04,leclerc,7,90.461,87.417,86.94800000000001,86.754,26.0,2.0,5.41,19.0,57.0,ferrari,1,1,8.0,4.741071428571429,0.2625,4.75,0.25,0.0,17.333333333333332,17.005294509269557,20.0,4.571428571428571,0.5,3.6666666666666665,0.8928571428571429,5.527272727272727,0.34545454545454546,-5.51,0.0925
2025,6,miami,2025-05-04,max_verstappen,4,90.466,86.87,86.643,86.20400000000001,26.0,2.0,5.41,19.0,57.0,red_bull,1,1,1.0,3.025862068965517,0.5993103448275862,3.0,0.6,0.2,18.0,17.428078851702466,20.0,3.5172413793103448,0.5862068965517241,3.0,0.9655172413793104,7.982142857142857,0.30357142857142855,-7.26,0.4425
2025,6,miami,2025-05-04,norris,2,89.746,86.955,86.499,86.269,26.0,2.0,5.41,19.0,57.0,mclaren,1,1,2.0,2.4782758620689656,0.7893103448275862,2.4,0.8,0.2,18.0,17.206370390277467,20.0,3.9655172413793105,0.5862068965517241,3.0,0.9655172413793104,4.362068965517241,0.5,-7.859999999999999,0.6425000000000001
2025,6,miami,2025-05-04,ocon,12,91.122,87.45,86.967,86.824,26.0,2.0,5.41,19.0,57.0,haas,1,1,9.0,11.666153846153845,0.0019230769230769232,11.6,0.0,0.0,7.666666666666666,17.010783766972995,19.0,12.923076923076923,0.038461538461538464,13.333333333333334,0.2692307692307692,12.352941176470589,0.029411764705882353,1.3399999999999999,-0.1575
2025,6,miami,2025-05-04,piastri,1,89.822,87.006,86.269,86.375,26.0,2.0,5.41,19.0,57.0,mclaren,1,1,4.0,3.087931034482758,0.7806896551724138,3.0,0.8,0.6,19.333333333333332,17.78557745228308,20.0,4.758620689655173,0.41379310344827586,1.6666666666666667,0.9655172413793104,4.362068965517241,0.5,-7.26,0.6425000000000001
2025,6,miami,2025-05-04,russell,3,90.318,87.014,86.575,86.385,26.0,2.0,5.41,19.0,57.0,mercedes,1,1,5.0,3.730344827586207,0.5820689655172413,3.6,0.6,0.0,17.0,16.291502284282572,20.0,6.206896551724138,0.2413793103448276,4.0,0.896551724137931,6.264705882352941,0.20588235294117646,-6.66,0.4425
2025,6,miami,2025-05-04,sainz,9,90.703,87.098,86.84700000000001,86.569,26.0,2.0,5.41,19.0,57.0,williams,1,1,6.0,12.449537037037036,0.016666666666666666,12.75,0.0,0.0,7.333333333333334,15.740630393196476,20.0,6.7407407407407405,0.3333333333333333,13.666666666666666,0.8148148148148148,9.735849056603774,0.16981132075471697,2.49,-0.1575
2025,6,miami,2025-05-04,stroll,16,91.769,87.83,,,26.0,2.0,5.41,19.0,57.0,aston_martin,0,0,18.0,13.580714285714286,0.0,13.6,0.0,0.0,3.333333333333332,16.8423907968985,15.0,13.214285714285714,0.0,17.666666666666668,0.2857142857142857,12.017543859649123,0.0,3.34,-0.1575
2025,6,miami,2025-05-04,tsunoda,10,90.964,87.298,86.959,86.943,26.0,2.0,5.41,19.0,57.0,red_bull,1,1,10.0,12.276388888888889,0.0,12.25,0.0,0.0,8.666666666666666,16.96807610979445,14.0,12.777777777777779,0.0,12.333333333333334,0.37037037037037035,7.982142857142857,0.30357142857142855,1.9900000000000002,-0.1575
2025,7,imola,2025-05-18,albon,5,78.289,,,,17.55,1.0,4.909,17.0,63.0,williams,0,0,10.0,8.069444444444445,0.0,7.833333333333333,0.0,0.0,12.333333333333334,16.559510306514753,16.0,12.555555555555555,0.0,8.666666666666666,0.3333333333333333,9.636363636363637,0.16363636363636364,-2.4799999999999995,-0.155
2025,7,imola,2025-05-18,alonso,11,79.894,,,,17.55,1.0,4.909,17.0,63.0,aston_martin,0,0,10.0,14.166666666666668,0.0,14.333333333333334,0.0,0.0,7.333333333333334,16.96566460628699,16.0,11.0,0.0,13.666666666666666,0.4666666666666667,12.135593220338983,0.0,4.020000000000001,-0.155
2025,7,imola,2025-05-18,antonelli,19,80.62,,,,17.55,1.0,4.909,17.0,63.0,mercedes,0,0,10.0,6.5,0.0,6.5,0.0,0.0,13.333333333333332,18.654792120088285,17.0,6.5,0.0,7.666666666666667,0.8333333333333334,6.166666666666667,0.2222222222222222,-3.8133333333333326,-0.155
2025,7,imola,2025-05-18,bearman,17,79.521,,,,17.55,1.0,4.909,17.0,63.0,haas,0,0,10.0,12.28888888888889,0.0,12.333333333333334,0.0,0.0,7.0,17.390598695382046,14.0,11.444444444444445,0.0,14.0,0.5555555555555556,12.527777777777779,0.027777777777777776,2.0200000000000014,-0.155
2025,7,imola,2025-05-18,bortoleto,18,80.63,,,,17.55,1.0,4.909,17.0,63.0,kick_sauber,0,0,10.0,17.166666666666668,0.0,17.166666666666668,0.0,0.0,3.0,19.16515214073028,7.0,17.166666666666668,0.0,18.0,0.0,12.424242424242424,0.0,6.853333333333335,-0.155
2025,7,imola,2025-05-18,colapinto,16,80.345,,,,17.55,1.0,4.909,17.0,63.0,alpine,0,0,10.0,12.875,0.0,12.875,0.0,0.0,4.333333333333332,17.357493014027682,13.0,12.875,0.0,16.666666666666668,0.25,12.235294117647058,0.029411764705882353,2.5616666666666674,-0.155
2025,7,imola,2025-05-18,gasly,13,80.398,,,,17.55,1.0,4.909,17.0,63.0,alpine,0,0,10.0,11.051923076923076,0.0019230769230769232,11.0,0.0,0.0,10.0,16.73403451274374,18.0,12.038461538461538,0.038461538461538464,11.0,0.38461538461538464,12.235294117647058,0.029411764705882353,0.6866666666666674,-0.155
2025,7,imola,2025-05-18,hadjar,9,79.473,,,,17.55,1.0,4.909,17.0,63.0,rb,0,0,10.0,10.599999999999998,0.0,10.6,0.0,0.0,9.666666666666666,19.183409787541507,13.0,10.6,0.0,11.333333333333334,0.4,13.117647058823529,0.0,0.28666666666666707,-0.155
2025,7,imola,2025-05-18,hamilton,4,78.265,,,,17.55,1.0,4.909,17.0,63.0,ferrari,0,0,10.0,7.3585714285714285,0.00892857142857143,7.4,0.0,0.0,14.333333333333332,17.384922812887247,20.0,6.571428571428571,0.17857142857142858,6.666666666666667,0.9285714285714286,5.5964912280701755,0.3333333333333333,-2.913333333333332,-0.155
2025,7,imola,2025-05-18,hulkenberg,12,80.401,,,,17.55,1.0,4.909,17.0,63.0,kick_sauber,0,0,10.0,13.298518518518518,0.0,13.4,0.0,0.0,6.0,17.556520675602965,15.0,11.37037037037037,0.0,15.0,0.4074074074074074,12.424242424242424,0.0,3.086666666666668,-0.155
2025,7,imola,2025-05-18,lawson,14,80.473,,,,17.55,1.0,4.909,17.0,63.0,rb,0,0,10.0,14.8,0.0,14.833333333333334,0.0,0.0,6.0,18.020270502413368,12.0,14.166666666666666,0.0,15.0,0.16666666666666666,13.117647058823529,0.0,4.520000000000001,-0.155
2025,7,imola,2025-05-18,leclerc,6,79.048,,,,17.55,1.0,4.909,17.0,63.0,ferrari,0,0,10.0,5.172758620689654,0.21413793103448275,5.2,0.2,0.0,16.333333333333332,17.051439122297072,20.0,4.655172413793103,0.4827586206896552,4.666666666666667,0.896551724137931,5.5964912280701755,0.3333333333333333,-5.113333333333332,0.04500000000000001
2025,7,imola,2025-05-18,max_verstappen,1,77.988,,,,17.55,1.0,4.909,17.0,63.0,red_bull,0,0,10.0,3.1849999999999996,0.5033333333333333,3.1666666666666665,0.5,0.16666666666666666,17.0,17.4890974405989,20.0,3.533333333333333,0.5666666666666667,4.0,0.9666666666666667,7.948275862068965,0.29310344827586204,-7.1466666666666665,0.345
2025,7,imola,2025-05-18,norris,2,78.311,,,,17.55,1.0,4.909,17.0,63.0,mclaren,0,0,10.0,2.4116666666666666,0.8216666666666667,2.3333333333333335,0.8333333333333334,0.16666666666666666,18.0,17.25511843564653,20.0,3.9,0.6,3.0,0.9666666666666667,4.266666666666667,0.5166666666666667,-7.979999999999999,0.6783333333333333
2025,7,imola,2025-05-18,ocon,20,81.413,,,,17.55,1.0,4.909,17.0,63.0,haas,0,0,10.0,11.727777777777776,0.001851851851851852,11.666666666666666,0.0,0.0,9.666666666666666,17.084219958509756,19.0,12.88888888888889,0.037037037037037035,11.333333333333334,0.25925925925925924,12.527777777777779,0.027777777777777776,1.3533333333333335,-0.155
2025,7,imola,2025-05-18,piastri,3,78.894,,,,17.55,1.0,4.909,17.0,63.0,mclaren,0,0,10.0,2.7649999999999997,0.8133333333333332,2.6666666666666665,0.8333333333333334,0.6666666666666666,20.0,17.767798515441587,20.0,4.633333333333334,0.43333333333333335,1.0,0.9666666666666667,4.266666666666667,0.5166666666666667,-7.6466666666666665,0.6783333333333333
2025,7,imola,2025-05-18,russell,7,79.733,,,,17.55,1.0,4.909,17.0,63.0,mercedes,0,0,10.0,3.63,0.6466666666666666,3.5,0.6666666666666666,0.0,17.666666666666668,16.33649532410774,20.0,6.1,0.26666666666666666,3.3333333333333335,0.9,6.166666666666667,0.2222222222222222,-6.813333333333333,0.5116666666666666
2025,7,imola,2025-05-18,sainz,8,79.836,,,,17.55,1.0,4.909,17.0,63.0,williams,0,0,10.0,11.741071428571427,0.016071428571428573,12.0,0.0,0.0,9.0,15.821314542397552,20.0,6.821428571428571,0.32142857142857145,12.0,0.8214285714285714,9.636363636363637,0.16363636363636364,1.6866666666666674,-0.155
2025,7,imola,2025-05-18,stroll,15,80.501,,,,17.55,1.0,4.909,17.0,63.0,aston_martin,0,0,10.0,13.96551724137931,0.0,14.0,0.0,0.0,4.666666666666668,16.884667620819307,15.0,13.310344827586206,0.0,16.333333333333332,0.27586206896551724,12.135593220338983,0.0,3.6866666666666674,-0.155
2025,7,imola,2025-05-18,tsunoda,10,80.039,,,,17.55,1.0,4.909,17.0,63.0,red_bull,0,0,10.0,11.843928571428572,0.0,11.8,0.0,0.0,10.666666666666666,17.0087728478707,14.0,12.678571428571429,0.0,10.333333333333334,0.39285714285714285,7.948275862068965,0.29310344827586204,1.4866666666666681,-0.155
2025,8,monaco,2025-05-25,albon,9,74.597,71.629,70.732,71.213,17.75,0.0,3.337,19.0,78.0,williams,1,1,10.0,7.671428571428571,0.0,7.428571428571429,0.0,0.0,14.666666666666668,16.41453873351273,16.0,12.285714285714286,0.0,6.333333333333333,0.35714285714285715,9.526315789473685,0.15789473684210525,-2.8824404761904763,-0.15625
2025,8,monaco,2025-05-25,alonso,19,75.593,71.674,71.182,70.924,17.75,0.0,3.337,19.0,78.0,aston_martin,1,1,7.0,13.714285714285715,0.0,13.857142857142858,0.0,0.0,8.666666666666666,17.033473391828394,16.0,11.0,0.0,12.333333333333334,0.45161290322580644,12.163934426229508,0.0,3.5461309523809526,-0.15625
2025,8,monaco,2025-05-25,antonelli,18,73.518,71.88,,,17.75,0.0,3.337,19.0,78.0,mercedes,0,0,15.0,8.285714285714286,0.0,8.285714285714286,0.0,0.0,10.666666666666666,15.813019962949355,17.0,8.285714285714286,0.0,10.333333333333334,0.7142857142857143,6.526315789473684,0.21052631578947367,-2.0252976190476186,-0.15625
2025,8,monaco,2025-05-25,bearman,12,74.855,71.979,,,17.75,0.0,3.337,19.0,78.0,haas,0,0,17.0,12.95,0.0,13.0,0.0,0.0,4.666666666666668,17.170291568974648,14.0,12.0,0.0,16.333333333333332,0.5,12.842105263157896,0.02631578947368421,2.688988095238095,-0.15625
2025,8,monaco,2025-05-25,bortoleto,14,74.884,71.902,,,17.75,0.0,3.337,19.0,78.0,kick_sauber,0,0,16.0,17.285714285714285,0.0,17.285714285714285,0.0,0.0,3.0,19.295663793507305,7.0,17.285714285714285,0.0,18.0,0.0,12.571428571428571,0.0,6.97470238095238,-0.15625
2025,8,monaco,2025-05-25,colapinto,13,75.298,72.597,,,17.75,0.0,3.337,19.0,78.0,alpine,0,0,20.0,15.86111111111111,0.0,16.0,0.0,0.0,4.666666666666668,17.437073612261344,13.0,13.222222222222221,0.0,16.333333333333332,0.2222222222222222,12.36111111111111,0.027777777777777776,5.688988095238095,-0.15625
2025,8,monaco,2025-05-25,gasly,20,78.054,71.994,,,17.75,0.0,3.337,19.0,78.0,alpine,0,0,18.0,11.433703703703705,0.001851851851851852,11.4,0.0,0.0,10.0,16.81278570732718,18.0,12.074074074074074,0.037037037037037035,11.0,0.37037037037037035,12.36111111111111,0.027777777777777776,1.0889880952380953,-0.15625
2025,8,monaco,2025-05-25,hadjar,6,75.981,71.811,71.03999999999999,70.923,17.75,0.0,3.337,19.0,78.0,rb,1,1,6.0,10.333333333333334,0.0,10.333333333333334,0.0,0.0,11.0,19.248809928458172,13.0,10.333333333333334,0.0,10.0,0.5,12.947368421052632,0.0,0.022321428571428825,-0.15625
2025,8,monaco,2025-05-25,hamilton,5,74.09,71.575,70.883,70.382,17.75,0.0,3.337,19.0,78.0,ferrari,1,1,4.0,6.815804597701149,0.008620689655172415,6.833333333333333,0.0,0.0,14.666666666666668,17.41809418589995,20.0,6.482758620689655,0.1724137931034483,6.333333333333333,0.9310344827586207,5.576271186440678,0.3220338983050847,-3.477678571428572,-0.15625
2025,8,monaco,2025-05-25,hulkenberg,16,75.223,71.871,71.596,,17.75,0.0,3.337,19.0,78.0,kick_sauber,1,0,14.0,13.077976190476189,0.0,13.166666666666666,0.0,0.0,7.333333333333334,17.618796119347476,15.0,11.392857142857142,0.0,13.666666666666666,0.39285714285714285,12.571428571428571,0.0,2.855654761904761,-0.15625
2025,8,monaco,2025-05-25,lawson,8,75.321,71.818,71.25,71.129,17.75,0.0,3.337,19.0,78.0,rb,1,1,9.0,14.686263736263735,0.0,14.714285714285714,0.0,0.0,6.666666666666666,18.146751738627422,12.0,14.153846153846153,0.0,14.333333333333334,0.15384615384615385,12.947368421052632,0.0,4.403273809523808,-0.15625
2025,8,monaco,2025-05-25,leclerc,2,74.055,71.229,70.581,70.063,17.75,0.0,3.337,19.0,78.0,ferrari,1,1,2.0,5.301666666666667,0.18166666666666667,5.333333333333333,0.16666666666666666,0.0,15.666666666666668,17.11235378365671,20.0,4.7,0.4666666666666667,5.333333333333333,0.9,5.576271186440678,0.3220338983050847,-4.977678571428572,0.010416666666666657
2025,8,monaco,2025-05-25,max_verstappen,4,74.23,71.431,70.875,70.669,17.75,0.0,3.337,19.0,78.0,red_bull,1,1,5.0,2.886866359447005,0.571889400921659,2.857142857142857,0.5714285714285714,0.2857142857142857,18.666666666666668,17.518250347144228,20.0,3.4516129032258065,0.5806451612903226,2.3333333333333335,0.967741935483871,7.866666666666666,0.3,-7.4538690476190474,0.4151785714285714
2025,8,monaco,2025-05-25,norris,1,73.221,71.285,70.57,69.95400000000001,17.75,0.0,3.337,19.0,78.0,mclaren,1,1,1.0,2.363364055299539,0.8449308755760367,2.2857142857142856,0.8571428571428571,0.14285714285714285,18.333333333333332,17.302282017301767,20.0,3.838709677419355,0.6129032258064516,2.6666666666666665,0.967741935483871,4.209677419354839,0.532258064516129,-8.02529761904762,0.7008928571428571
2025,8,monaco,2025-05-25,ocon,7,75.157,71.839,71.262,70.94200000000001,17.75,0.0,3.337,19.0,78.0,haas,1,1,8.0,12.87142857142857,0.0017857142857142857,12.857142857142858,0.0,0.0,5.666666666666666,16.92919804320714,19.0,13.142857142857142,0.03571428571428571,15.333333333333334,0.25,12.842105263157896,0.02631578947368421,2.5461309523809526,-0.15625
2025,8,monaco,2025-05-25,piastri,3,73.745,71.30799999999999,70.858,70.129,17.75,0.0,3.337,19.0,78.0,mclaren,1,1,3.0,2.807603686635945,0.8368663594470045,2.7142857142857144,0.8571428571428571,0.5714285714285714,19.333333333333332,17.808613743753487,20.0,4.580645161290323,0.45161290322580644,1.6666666666666667,0.967741935483871,4.209677419354839,0.532258064516129,-7.596726190476191,0.7008928571428571
2025,8,monaco,2025-05-25,russell,11,73.405,71.507,,,17.75,0.0,3.337,19.0,78.0,mercedes,0,0,13.0,4.106451612903226,0.5557603686635945,4.0,0.5714285714285714,0.0,16.0,16.412030692605782,20.0,6.129032258064516,0.25806451612903225,5.0,0.9032258064516129,6.526315789473684,0.21052631578947367,-6.311011904761905,0.4151785714285714
2025,8,monaco,2025-05-25,sainz,10,73.988,71.707,71.362,,17.75,0.0,3.337,19.0,78.0,williams,1,0,11.0,11.10977011494253,0.015517241379310346,11.333333333333334,0.0,0.0,12.666666666666666,15.909924657230121,20.0,6.862068965517241,0.3103448275862069,8.333333333333334,0.8275862068965517,9.526315789473685,0.15789473684210525,1.0223214285714288,-0.15625
2025,8,monaco,2025-05-25,stroll,15,74.877,72.563,,,17.75,0.0,3.337,19.0,78.0,aston_martin,0,0,19.0,14.104047619047618,0.0,14.142857142857142,0.0,0.0,5.333333333333334,16.944494305665245,15.0,13.366666666666667,0.0,15.666666666666666,0.26666666666666666,12.163934426229508,0.0,3.8318452380952372,-0.15625
2025,8,monaco,2025-05-25,tsunoda,17,74.913,71.8,71.41499999999999,,17.75,0.0,3.337,19.0,78.0,red_bull,1,0,12.0,11.554310344827584,0.0,11.5,0.0,0.0,11.333333333333334,17.049256477036703,14.0,12.586206896551724,0.0,9.666666666666666,0.41379310344827586,7.866666666666666,0.3,1.188988095238095,-0.15625
2025,9,catalunya,2025-06-01,albon,19,80.508,73.044,72.641,,23.15,0.0,4.655,16.0,66.0,williams,1,0,11.0,7.852370689655172,0.0,7.625,0.0,0.0,14.666666666666668,16.456016807774095,16.0,12.172413793103448,0.0,6.333333333333333,0.3793103448275862,9.525423728813559,0.15254237288135594,-2.5784722222222225,-0.15555555555555559
2025,9,catalunya,2025-06-01,alonso,9,78.128,73.102,72.523,72.284,23.15,0.0,4.655,16.0,66.0,aston_martin,1,1,10.0,14.337499999999999,0.0,14.5,0.0,0.0,6.0,16.849601651454055,16.0,11.25,0.0,15.0,0.4375,12.317460317460318,0.0,4.2965277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,antonelli,18,78.255,72.815,72.58500000000001,72.111,23.15,0.0,4.655,16.0,66.0,mercedes,1,1,6.0,9.5,0.0,9.5,0.0,0.0,6.666666666666666,15.096006194350908,17.0,9.5,0.0,14.333333333333334,0.625,6.925,0.2,-0.7034722222222225,-0.15555555555555559
2025,9,catalunya,2025-06-01,bearman,17,78.907,73.074,73.315,,23.15,0.0,4.655,16.0,66.0,haas,1,0,17.0,12.831249999999999,0.0,12.875,0.0,0.0,5.0,17.36681957508301,14.0,12.0,0.0,16.0,0.45454545454545453,12.675,0.025,2.6715277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,bortoleto,12,78.297,73.045,72.756,,23.15,0.0,4.655,16.0,66.0,kick_sauber,1,0,12.0,16.875,0.0,16.875,0.0,0.0,4.333333333333332,19.040590467950686,7.0,16.875,0.0,16.666666666666668,0.0,12.702702702702704,0.0,6.6715277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,colapinto,15,78.35300000000001,73.334,,,23.15,0.0,4.655,16.0,66.0,alpine,0,0,18.0,14.434999999999999,0.0,14.5,0.0,0.0,5.0,17.640105821772227,13.0,13.2,0.0,16.0,0.2,12.578947368421053,0.02631578947368421,4.2965277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,gasly,8,77.896,73.081,72.611,72.199,23.15,0.0,4.655,16.0,66.0,alpine,1,1,8.0,12.80952380952381,0.0017857142857142857,12.833333333333334,0.0,0.0,5.666666666666666,16.626559234769022,18.0,12.357142857142858,0.03571428571428571,15.333333333333334,0.35714285714285715,12.578947368421053,0.02631578947368421,2.6298611111111114,-0.15555555555555559
2025,9,catalunya,2025-06-01,hadjar,7,77.77,73.139,72.461,72.252,23.15,0.0,4.655,16.0,66.0,rb,1,1,9.0,9.714285714285714,0.0,9.714285714285714,0.0,0.0,12.333333333333334,18.711311458914683,15.0,9.714285714285714,0.0,8.666666666666666,0.5714285714285714,12.380952380952381,0.0,-0.489186507936509,-0.15555555555555559
2025,9,catalunya,2025-06-01,hamilton,6,77.706,73.05799999999999,72.447,72.045,23.15,0.0,4.655,16.0,66.0,ferrari,1,1,5.0,6.564523809523808,0.008333333333333333,6.571428571428571,0.0,0.0,15.333333333333332,17.46999723226314,20.0,6.433333333333334,0.16666666666666666,5.666666666666667,0.9333333333333333,5.508196721311475,0.32786885245901637,-3.6320436507936513,-0.15555555555555559
2025,9,catalunya,2025-06-01,hulkenberg,5,77.575,73.19,,,23.15,0.0,4.655,16.0,66.0,kick_sauber,0,0,14.0,13.470443349753694,0.0,13.571428571428571,0.0,0.0,7.0,17.571274633997646,15.0,11.551724137931034,0.0,14.0,0.3793103448275862,12.702702702702704,0.0,3.3679563492063487,-0.15555555555555559
2025,9,catalunya,2025-06-01,lawson,11,79.424,73.039,72.763,,23.15,0.0,4.655,16.0,66.0,rb,1,0,13.0,13.866964285714284,0.0,13.875,0.0,0.0,8.0,17.803160901799995,13.0,13.714285714285714,0.0,13.0,0.21428571428571427,12.380952380952381,0.0,3.6715277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,leclerc,3,77.259,73.014,72.495,72.131,23.15,0.0,4.655,16.0,66.0,ferrari,1,1,7.0,4.844930875576036,0.29562211981566816,4.857142857142857,0.2857142857142857,0.0,16.0,17.147058099280166,20.0,4.612903225806452,0.4838709677419355,5.0,0.9032258064516129,5.508196721311475,0.32786885245901637,-5.346329365079366,0.1301587301587301
2025,9,catalunya,2025-06-01,max_verstappen,10,77.019,72.798,72.358,71.848,23.15,0.0,4.655,16.0,66.0,red_bull,1,1,3.0,3.0234374999999996,0.5031249999999999,3.0,0.5,0.25,18.0,17.5734963272521,20.0,3.46875,0.5625,3.0,0.96875,7.951612903225806,0.2903225806451613,-7.2034722222222225,0.34444444444444444
2025,9,catalunya,2025-06-01,norris,2,76.187,72.799,72.056,71.755,23.15,0.0,4.655,16.0,66.0,mclaren,1,1,2.0,2.20625,0.8624999999999999,2.125,0.875,0.25,19.333333333333332,17.327960925079644,20.0,3.75,0.625,1.6666666666666667,0.96875,4.140625,0.546875,-8.078472222222222,0.7194444444444444
2025,9,catalunya,2025-06-01,ocon,16,78.624,73.201,,,23.15,0.0,4.655,16.0,66.0,haas,0,0,15.0,12.16530172413793,0.0017241379310344827,12.125,0.0,0.0,8.0,16.842983259915844,19.0,12.931034482758621,0.034482758620689655,13.0,0.27586206896551724,12.675,0.025,1.9215277777777775,-0.15555555555555559
2025,9,catalunya,2025-06-01,piastri,1,75.743,72.551,71.998,71.54599999999999,23.15,0.0,4.655,16.0,66.0,mclaren,1,1,1.0,2.8390625,0.8546874999999999,2.75,0.875,0.5,18.666666666666668,17.848099651567072,20.0,4.53125,0.46875,2.3333333333333335,0.96875,4.140625,0.546875,-7.4534722222222225,0.7194444444444444
2025,9,catalunya,2025-06-01,russell,4,77.244,72.806,72.407,71.848,23.15,0.0,4.655,16.0,66.0,mercedes,1,1,3.0,4.9453125,0.4875,4.875,0.5,0.0,14.0,16.405231761961183,20.0,6.28125,0.25,7.0,0.875,6.925,0.2,-5.3284722222222225,0.34444444444444444
2025,9,catalunya,2025-06-01,sainz,14,79.31700000000001,73.203,,,23.15,0.0,4.655,16.0,66.0,williams,0,0,16.0,10.934047619047618,0.015,11.142857142857142,0.0,0.0,12.0,15.965749493626728,20.0,6.966666666666667,0.3,9.0,0.8333333333333334,9.525423728813559,0.15254237288135594,0.9393849206349199,-0.15555555555555559
2025,9,catalunya,2025-06-01,tsunoda,13,77.998,73.385,,,23.15,0.0,4.655,16.0,66.0,red_bull,0,0,19.0,12.308095238095238,0.0,12.285714285714286,0.0,0.0,8.666666666666666,17.03521246094005,14.0,12.733333333333333,0.0,12.333333333333334,0.4,7.951612903225806,0.2903225806451613,2.082242063492064,-0.15555555555555559
2025,10,villeneuve,2025-06-15,albon,20,76.197,72.09,71.892,71.907,19.3,0.0,5.0,15.0,60.0,williams,1,1,10.0,9.064444444444444,0.0,8.88888888888889,0.0,0.0,10.0,16.364306397914785,16.0,12.4,0.0,11.0,0.36666666666666664,9.754098360655737,0.14754098360655737,-1.2646825396825392,-0.15714285714285714
2025,10,villeneuve,2025-06-15,alonso,7,75.024,72.07300000000001,71.805,71.586,19.3,0.0,5.0,15.0,60.0,aston_martin,1,1,6.0,13.753535353535353,0.0,13.88888888888889,0.0,0.0,8.0,16.896232329808484,16.0,11.181818181818182,0.0,13.0,0.45454545454545453,12.265625,0.0,3.735317460317461,-0.15714285714285714
